school,homework,iq,parent_ed,study_time,u0,e_normal,e_het,e_skew,score_ideal,score_het,score_skew,score_outlier
1,1.1748736165463924,114.30941467719093,9.444996782797801,0.2541767325288544,-4.279016454315011,-0.6939809317914538,2.336640526913299,2.609025832739615,52.8677924214683,44.46747241245396,44.73985771828028,52.8677924214683
1,4.749970815610141,105.29427198233984,10.277253589577114,5.367575369285935,-4.279016454315011,3.0730733043756127,6.858758053478571,-1.2987425633493004,60.02344902702675,53.27970657789572,45.122205961067856,60.02344902702675
1,5.60332746244967,103.0989893897442,15.773971749942177,6.081855958037453,-4.279016454315011,1.8521101277217757,-2.4242384657139264,0.43646057225770263,59.606985567320784,45.020738034910664,47.88143707288229,59.606985567320784
2,9.040313872974366,115.01669851465373,13.408174626365808,8.959643121028531,-0.06361546004095117,-3.513092450249961,-8.629837061281043,-0.7866205532261576,63.773338588743705,47.154924126247245,54.99814063430213,63.773338588743705
2,1.3871016772463918,111.21177987460415,10.664558949335941,1.2141930453053393,-0.06361546004095117,7.557568701624934,3.2480549520617017,-1.324607684725508,65.27965324174006,49.84896150471642,45.276298867929214,65.27965324174006
2,9.88891728920862,90.60137744915292,10.588571315885694,10.027696746764741,-0.06361546004095117,-1.8992694362933809,43.25166916932756,-0.1966252388377514,63.96395359563131,100.05475445633695,56.60646004817164,63.96395359563131
2,9.466682325582951,105.92835528905071,10.158562840171248,9.27253115207125,-0.06361546004095117,-3.070590561474633,32.59261336832483,-0.7705531537611725,63.81864829808903,88.88901669898343,55.52585017689742,63.81864829808903
2,0.824375580996275,86.61748068931634,12.296946583992057,0.7462531489023725,-0.06361546004095117,1.3070818221206215,-1.3058209232999973,0.3828560966600463,55.89446512820684,44.61981431385458,46.30849133381463,55.89446512820684
2,5.1421178434975445,109.4622761513766,11.499965277734454,5.2340368081838795,-0.06361546004095117,0.8018896275798941,-8.925842456471067,-1.2501555866624947,62.85504319487366,42.18108349568504,49.85677036549361,62.85504319487366
2,3.90203467104584,93.50942225073149,10.116462091777402,3.8641731678311,-0.06361546004095117,0.4546043327802306,4.218538636753169,-1.3273054417758923,59.424372703067434,53.837364781967224,48.29152070343817,59.424372703067434
2,9.05738130910322,106.78207966327776,14.428398037277848,9.741461125297286,-0.06361546004095117,-4.287324298328498,3.3117358922810873,-1.372005854613017,62.19612577888219,59.116978003164,54.4332362562699,62.19612577888219
2,4.469696281012148,105.51998567794519,12.037132866000452,4.335396680643676,-0.06361546004095117,0.27673211421479715,6.694104069380999,0.27222029392512526,61.12875075918294,56.994124146554626,50.57224037109875,61.12875075918294
2,8.360042599961162,95.94418765507136,13.515663398915095,8.009912670227024,-0.06361546004095117,1.1620495582412118,-24.776307371230345,-0.24102459917023955,65.72490398366078,30.1921282886821,54.727411060742206,65.72490398366078
2,7.375956177711487,106.98268926569467,11.239874600007987,6.922934381026095,-0.06361546004095117,6.731207768982779,25.38949402500576,0.6462425884208651,71.21700864876509,79.1770259782186,54.4337745416337,71.21700864876509
2,8.11055141268298,108.61534338440454,12.349897426694438,7.884143159590304,-0.06361546004095117,-2.344398628527852,-5.7450849901543855,-1.4497503701904246,63.18618194509122,48.923961245024245,53.219295864988204,63.18618194509122
2,3.88108282815665,96.53950014763883,14.06704661804952,3.491329066905161,-0.06361546004095117,2.2199030114488627,-0.6381366186337122,-1.3494902468330559,61.46753695995978,48.95554731511332,48.244193686913974,61.46753695995978
2,6.851697294041514,117.58363762453676,13.35144799086494,7.22973023038002,-0.06361546004095117,-2.575265405579433,2.994945570806288,-1.6987377656627238,62.34151964968312,56.153366863615155,51.45968352714614,62.34151964968312
2,0.0394833879545331,120.89054060099681,13.88256248582514,0.1385798300745416,-0.06361546004095117,0.9060557890951466,-0.9902148848844705,-1.7586175469248604,57.97887445469932,43.99354972062002,43.22514705857963,57.97887445469932
2,8.329160802531987,90.07013116435623,8.346739854972103,8.287290954359005,-0.06361546004095117,-2.883285665468225,3.610145296643271,0.14804089831387146,61.05510495396483,58.5415227996407,55.07941840131131,61.05510495396483
2,0.07334146881476045,88.33946189912479,12.354408762593126,0.0844461407762457,-0.06361546004095117,-5.992827108121605,-0.9789328026297338,-1.7514734871462658,47.86551338432764,44.04546149990703,43.2729208153905,47.86551338432764
2,2.0765897282399237,107.7030786836317,11.616384276105462,1.713679135303706,-0.06361546004095117,-6.920705602123423,0.5716901346528195,-1.3169174821511338,51.2778944800867,47.99998234849978,46.111374731695825,51.2778944800867
2,9.066014077980071,86.30031642938091,10.699602579980342,10.00638757879039,-0.06361546004095117,2.6016946767426585,-21.553283265502643,-0.8883656292561664,67.04732775321588,34.26231816803249,54.92723580427897,67.04732775321588
2,6.117786434479058,93.2586429212455,10.878607317479998,6.4412943242714755,-0.06361546004095117,0.22833980972070306,-7.1542278745253425,-1.6722112844524157,61.83193236317917,45.12350038680858,50.6055169768815,61.83193236317917
3,3.7955924053676426,112.04399048655428,15.351531586599886,4.109248572906323,2.1557228695932094,1.1556744016520306,3.441338377238912,9.082656721654583,64.07050720634184,55.1517721332733,60.79309047768896,64.07050720634184
3,4.357715849764645,91.39784723528345,12.86106920087848,4.425810446082778,2.1557228695932094,-6.180695374557551,11.197078310132408,-0.7246237667289901,55.34407123828158,63.58206019944319,51.6603581225818,55.34407123828158
3,0.3743103286251426,71.0781224822751,11.710786759285508,0.43798938923744984,2.1557228695932094,-0.43606323614715714,-0.4620232296580025,-0.648297586575115,54.27664427602374,47.14287203428538,46.956597677368265,54.27664427602374
3,9.73539913771674,109.96586250733223,13.878051424288202,10.006606377882088,2.1557228695932094,0.29393825125258394,-21.437708533381436,-0.341992587950138,70.12872633683911,37.40049330147187,58.49620924690316,70.12872633683911
3,4.317512488923967,75.9618966430862,10.909006500953417,4.491261288757827,2.1557228695932094,4.9535186053116576,4.808480343245915,-1.1361707389856148,64.88644612592225,57.145218199547884,51.20056711731636,64.88644612592225
3,9.575765966437757,79.68099613819226,12.277700726431291,9.887987738530063,2.1557228695932094,-2.0925947573868338,-7.759787989316552,-1.7791141613216974,64.5221468857509,50.88685404000197,56.86752786799682,64.5221468857509
3,8.877549055032432,54.73100980873154,14.893724626705104,8.699721951650693,2.1557228695932094,2.4010596699989923,15.666535206784381,-0.6562218859543052,65.68294238650428,73.47531694241651,57.15255984967783,65.68294238650428
3,6.399787694681436,112.46856733345093,11.334743827698928,6.908394259419637,2.1557228695932094,-0.08587811563291824,-16.109935233737758,-1.7544166932158172,65.9964467209231,38.72553286947318,53.08105140999512,65.9964467209231
3,9.70966610359028,103.76645633271016,10.401687455473573,9.120309212590772,2.1557228695932094,2.789808331473279,15.570042752196231,-0.07501022246628053,71.97377615864583,74.37736494609779,58.732311971435266,71.97377615864583
3,6.188382073305547,106.93440198911995,10.903414509735185,6.918786262562943,2.1557228695932094,0.496498820126827,19.52467575012524,-1.0502469245267188,65.7717203765987,74.10645710768512,53.53153443303315,65.7717203765987
3,3.334272112697363,112.67188334834854,9.898407590961163,3.3014078950100756,2.1557228695932094,0.46765248977114726,0.8738514396122676,-0.4450469936262935,62.89169022943605,52.030700844442315,50.711802411203756,62.89169022943605
3,3.467482482083142,99.37042713517657,12.505324982066657,3.5503089449514316,2.1557228695932094,-0.4952586630439254,4.8902506239819905,-1.5964166206367032,60.75848589856671,56.206952472074974,49.72028522745628,60.75848589856671
3,3.984854114241898,83.41636141449959,12.655723707990596,3.961590515944872,2.1557228695932094,0.26392541577855844,0.4696626673921741,-0.8304204611350605,60.54310936391201,52.40721047407566,51.10712734554843,60.54310936391201
3,7.846927756909281,108.45663478496311,13.711344800981006,7.5097069531275995,2.1557228695932094,0.25755660073653436,15.756970026618129,-1.3164159691507316,67.67525625711718,72.32900620450248,55.25562020873362,67.67525625711718
3,0.3893649112433195,119.55047133729505,15.603524543254984,0.20276999942771262,2.1557228695932094,-0.5146925011508486,-0.6165242649889995,-0.18605533207410807,59.06331539566386,47.0064364980962,47.43690543101109,59.06331539566386
3,7.487953861709684,77.49668593308014,14.810481623497468,8.094533473347681,2.1557228695932094,-0.4412286390388638,-5.949559939294298,-1.1700366027351885,63.44970745791399,50.19170756435054,54.971230900909646,63.44970745791399
3,6.7727683018893,90.89516147321446,9.498416411728666,7.602352859741123,2.1557228695932094,2.550234834680701,4.7152473770615355,-0.9280631193114113,66.9227958138625,59.99829220892191,54.35498171254896,66.9227958138625
3,1.7126433039084077,95.61632401515133,15.998217708945507,1.2899445979375512,2.1557228695932094,-0.558058688352318,1.1336675690262716,-1.3655096431303448,58.21446854744612,50.344562403309574,47.84538519115296,58.21446854744612
3,2.6108796382322907,80.65474985014595,12.278556975184294,2.752979156189632,2.1557228695932094,-2.506324602880418,3.760589418340388,-1.7208645196650154,55.84792881760614,54.04936785381235,48.56791391580695,55.84792881760614
3,5.144129346590489,110.41158773162049,11.226661793120552,4.929078676064388,2.1557228695932094,-0.2835742965419975,6.209921166268648,-0.9375094183563707,64.08626256212185,59.53859925177045,52.39116866714543,64.08626256212185
4,6.756072745192796,91.01227145654322,15.71127138088695,6.79219929153614,-7.138866505470817,-3.8044147179613557,-8.233733746936958,-0.9414788206211189,51.2652332164535,37.734687041823584,45.02694196813942,51.2652332164535
4,9.828171979170293,118.85359965957456,12.85771076895256,9.967587293011327,-7.138866505470817,5.156169724371551,-9.4653157304341,-0.9202846413173986,66.69646955986255,40.189624139099436,48.734655228216134,66.69646955986255
4,7.595442675519735,100.80262020441045,15.46158027917954,7.388435077479796,-7.138866505470817,7.4905208256201075,-2.983429646209596,-1.6768002988312931,64.54644755121402,43.99223505894327,45.29886440632157,64.54644755121402
4,5.66488424083218,110.92138776507778,11.91295265172136,5.779804761798287,-7.138866505470817,-0.07561890331283538,5.027523149573978,1.3080964983643362,55.675514456722745,49.68651773310178,45.967091081892136,55.675514456722745
4,8.496897185686976,123.4164710231591,10.53782838372498,9.16412718442531,-7.138866505470817,0.0210977400100986,-28.441803322714,0.16399717862851015,60.42015495967956,19.615606794639554,48.22140729598207,60.42015495967956
4,1.8947393540292978,103.98437130395784,8.068071847558741,1.4623646641947097,-7.138866505470817,-2.9451453002172716,2.422689856472247,-1.18009994248514,47.588112549542856,42.55751057583659,38.9547207768792,47.588112549542856
4,2.7128661470487714,116.15089388810901,14.253730630377042,2.553725705199822,-7.138866505470817,0.9217034811870367,0.11897579213199544,0.14974754409894797,53.65336574098565,41.23554866311971,41.26632041508666,53.65336574098565
4,8.28158485237509,103.16046897518868,10.223831223131771,8.400468378952452,-7.138866505470817,2.9387723242427803,2.374832657502162,-1.7523520176122291,61.05385453914094,50.17386797488145,46.04668329976706,61.05385453914094
4,6.932048203889281,77.32489711266447,13.742718520783985,7.081419827595856,-7.138866505470817,2.342133100616012,8.880144405694775,-1.8656270872650553,56.25421415107878,55.0597357448911,44.31396425193127,56.25421415107878
4,2.4054473964497447,100.33603389870437,12.239787133232682,2.432481189066952,-7.138866505470817,-0.02296940191754044,-0.17717967890154554,-0.48643734070478817,50.75830435822177,40.57049069136733,40.26123302956409,50.75830435822177
4,0.42988796019926667,110.77204309063154,12.944869889606808,0.5685415723971449,-7.138866505470817,3.7757024889954303,-1.1680327580751875,4.78526331117461,53.22990584482689,37.20896628869312,43.162262357942915,53.22990584482689
4,1.4047909411601722,107.34185526763405,14.533279819640118,1.3389623920399376,-7.138866505470817,5.3005041348849655,-1.5363029208711214,-1.4375694828193684,55.58157228556976,38.01057970305027,38.10931314110202,55.58157228556976
4,2.1638541505672038,97.39167481182595,11.029367242106197,2.2398472732015122,-7.138866505470817,-0.9346413790029994,-1.455276903772875,-0.8159578055890746,49.26228457738943,39.00248157143695,39.64180066962076,49.26228457738943
4,4.79398564202711,81.734507669974,11.076932827631314,4.766506187971537,-7.138866505470817,1.2809217001672069,1.6545433073374698,0.26323714315534574,53.06828873212632,45.268459572299186,43.87715340811706,53.06828873212632
4,1.9741034228354692,109.69597553064193,11.53648332544247,2.3406835059131756,-7.138866505470817,3.463725684025861,-3.5505330402072945,1.2433304584530853,54.6633808390218,36.679524561724456,41.473388060384835,54.6633808390218
4,7.193558376748115,86.25315957478166,14.120707544876375,7.477778222652963,-7.138866505470817,-0.8614863443751798,-16.297960716470598,-1.7559073937652812,54.25723315972991,30.195442830156324,44.73749615286164,54.25723315972991
4,0.0788473873399198,81.22264836361651,11.050428590997456,0.0712115128895981,-7.138866505470817,0.39830646637965333,1.341391513761744,-0.9267909595373223,46.47632166207839,39.29714187309883,37.02895939979977,46.47632166207839
4,3.754899646155536,108.92391577608251,11.64897943808457,4.280150395386778,-7.138866505470817,-3.318704999598504,-3.1992889998769254,-1.6375477472411029,49.94069964792558,39.1677240700389,40.72946532267473,49.94069964792558
4,5.144077083095908,81.5078400221526,13.59264899817829,5.212231545417711,-7.138866505470817,-2.640740579483629,-2.8175750853610864,-1.1864525343959913,49.54406941697591,41.21645090888319,42.847573459848284,49.54406941697591
4,0.01570554217323661,103.66546622359206,13.557490631706141,0.24723218438675176,-7.138866505470817,-7.165900268154816,3.3454678316908386,-1.5069244720941137,41.08062649934146,41.22544797682791,36.373055673042956,41.08062649934146
5,5.816040025092661,100.04158278015393,13.593605132492188,5.907201975091727,-1.8004213912714895,-2.0701481497185306,-3.310734825570425,-1.125629802667075,58.11283676713657,46.868091813269274,49.053196836172624,58.11283676713657
5,1.579052081797272,80.07685470961653,12.098103145672676,1.3340681355583452,-1.8004213912714895,-1.5835702440021198,-0.8559394658487869,-1.2357227060049598,51.51855633384477,44.23850164103645,43.85871840088028,51.51855633384477
5,3.5902830585837364,117.69544617749162,13.525225869669645,3.883895111795986,-1.8004213912714895,3.1989324806318975,2.1299042021976042,-1.6997511701065515,62.47639537741005,49.63782248122659,45.80816710892244,62.47639537741005
5,6.456318784039468,91.10792501276606,12.571986139272793,5.716118039027006,-1.8004213912714895,-3.2836626433278395,8.445532039396474,-1.2940784355540509,56.77429100752464,59.392693188972345,49.65308271402182,56.77429100752464
5,7.758233626373112,117.99967474505007,10.734369923694347,7.370815690464886,-1.8004213912714895,-0.25517984681718414,12.421673981223051,0.9335600189898499,64.05424658806407,64.93113294159929,53.443018979366094,64.05424658806407
5,5.6364684156142175,92.87449480581797,15.608768961602193,5.887519003234334,-1.8004213912714895,-1.2479467514396223,20.717847996822833,-1.1747593734624389,58.00284343660775,70.6811887042884,48.78858133400313,58.00284343660775
5,2.3370339861139655,91.37414355773775,8.273978053971504,2.833145037866543,-1.8004213912714895,-1.1504682589620097,5.698672796083116,-1.6802421272281443,53.99096548887704,51.70269218814838,44.32377726483712,53.99096548887704
5,0.8998051634989679,99.53160963087251,13.691056762426111,0.29704394064684814,-1.8004213912714895,0.41543528847597333,2.3207480007469385,-0.8963278588293053,54.647941056490495,46.60009280567421,43.38301694609797,54.647941056490495
5,0.8561206492595375,94.62914506032317,12.683335365789212,1.3291594067446928,-1.8004213912714895,4.507528529457886,-2.365398109303822,-1.7623194155649453,58.19736642333016,41.861525278536135,42.46460397227501,58.19736642333016
5,3.0521836946718395,94.65098383528404,12.045555212286937,2.5185082709267057,-1.8004213912714895,-3.467773174797827,-0.971696870807573,-1.5609520194146744,52.859524251065295,45.890502171527146,45.301247022920045,52.859524251065295
5,6.6742651467211545,86.83503424849411,10.777200023106712,6.435737029114869,-1.8004213912714895,2.0297580579081114,-22.47496643146444,-1.17633351259096,61.92195826755142,28.733730353329452,50.032363272202936,61.92195826755142
5,0.002388965804129839,81.80654312233057,11.478946455050494,-0.5294079002104225,-1.8004213912714895,-2.081034423748729,-2.096250614567909,-1.5955539496662634,49.3020652561778,41.10619475312556,41.6068914180272,49.3020652561778
5,2.0856995694339275,109.19929928030551,15.611340629286076,2.0128542019870417,-1.8004213912714895,-3.3884499344406342,0.6218446070350145,-1.2367642879523304,53.23389808563914,46.32426269908424,44.46565380409689,53.23389808563914
5,9.330341273453087,87.90694987806285,11.806001465992699,9.349996691308018,-1.8004213912714895,2.54198495396355,12.412376590089622,2.147277531996325,65.72866807864206,66.80836472696183,56.543265668868536,65.72866807864206
5,9.256447486113757,79.35314605136656,11.231026600429885,9.421278058759121,-1.8004213912714895,-3.8529610068710225,-27.511386770921565,-1.823735808528823,58.38966919033065,26.795928821143452,52.48357978353619,58.38966919033065
5,7.340943010058254,92.3822815125468,10.243275714989974,7.172001591504214,-1.8004213912714895,-2.853609849830451,-5.487963715192718,-1.8275028464523206,58.393328522222646,46.52074650560569,50.181207374346094,58.393328522222646
5,3.3307198341935873,87.98596769893993,11.008842956126163,3.3228583702998007,-1.8004213912714895,3.034546481058433,5.755321916876067,-0.9124695953277084,59.02958566071324,52.95176432663688,46.283972814433106,59.02958566071324
5,5.150633298326284,67.10821471494899,11.831415092851095,5.271839868459819,-1.8004213912714895,-0.3209748380081925,0.1292723218679001,-1.3001164670899241,55.770185200206754,49.50961088858795,48.08022209963013,55.770185200206754
5,7.439746463205665,95.63594276098488,9.28455586589001,7.050777525823631,-1.8004213912714895,4.742030668620368,16.878906405293524,-1.1136044818251012,66.43289930929416,69.00618076986883,51.01366988275021,66.43289930929416
5,6.191592400427908,102.50761181740776,14.285395633534149,5.911130378981272,-1.8004213912714895,8.12653609431588,4.626720478785424,-0.15780511970104039,69.00678676529866,55.25620996802742,50.47168436954096,69.00678676529866
6,6.262453445233405,104.42038534728532,12.195654074894376,6.813826205476241,1.9139858972246726,0.596401437593999,-2.9538695975492186,1.5818596369611913,65.46737000382728,51.475060433955534,56.01078966846595,65.46737000382728
6,2.1715769823640585,105.89111898131088,14.930042057193525,0.9903220569305549,1.9139858972246726,2.2817089497594525,-2.0550204177541453,-1.2555489425469615,62.39069912395208,47.4648578583074,48.26432933351458,62.39069912395208
6,2.165673109702766,84.98734430498777,13.980871705448578,2.5480077349105295,1.9139858972246726,0.34000556500483875,1.2707861409848715,1.2470627732406425,58.351533624371605,50.783579769852864,50.75985640210863,58.351533624371605
6,3.889450286515057,95.11409320264849,14.828773501444548,4.313463980483266,1.9139858972246726,-1.688615477528018,-2.7985241031843993,5.473442331185623,59.40412008377957,48.78280213785834,57.05476857222836,59.40412008377957
6,9.424556919839233,84.87476791856736,9.328204461373318,9.964941146238658,1.9139858972246726,-2.153942295188345,-2.2676187913535735,-1.657362811852413,64.55698869770015,55.95583540967817,56.566091389179334,64.55698869770015
6,9.62608013767749,90.4685277694935,13.159167276786523,9.465457841206026,1.9139858972246726,3.229037061677827,9.290557533337685,1.8232257212159182,70.74117190106485,67.75583959577534,60.28850778365358,70.74117190106485
6,7.398552792146802,81.85238968018986,11.276357571402704,7.734547584221733,1.9139858972246726,2.1875661057915416,-0.9508964890793329,5.954756181811104,66.16505432161136,54.8413527587215,61.74700542961194,66.16505432161136
6,7.332459057215601,83.25304299020965,11.906295100696427,7.418634760306975,1.9139858972246726,1.4160255605126575,-12.95659275536673,0.7516103256932853,65.454266625417,42.75634401051666,56.46454709157668,65.454266625417
6,5.357612899970263,109.44821743863903,10.801045057176458,5.102422019186966,1.9139858972246726,2.666893662094882,-7.619067554053787,0.9905816119660356,66.95483678314777,45.7240538231352,54.33370298915502,66.95483678314777
6,0.022729660850018263,95.91217644732062,12.430208986445667,0.24386885367029396,1.9139858972246726,-3.400694608591577,0.4725189449248509,-1.632714751581792,53.131784526385175,47.41378043516954,45.3085467386629,53.131784526385175
6,6.089374525472522,96.11738247431994,12.187262970958082,6.237514855468822,1.9139858972246726,-3.2928099984287513,5.700901475759695,-0.6854103135820915,60.54016357679494,59.92213680355139,53.53582501420961,60.54016357679494
6,8.368015594314784,125.9433726983724,7.760331169737306,8.212406087301922,1.9139858972246726,0.4650485615750969,5.959394875683599,-0.36273911871697995,70.01499044181476,62.91499948608601,56.59286549168543,70.01499044181476
6,7.515225626993924,99.12411751888942,13.704886177649408,7.331188487541426,1.9139858972246726,1.6221239245713892,7.34820506810916,-1.1591841334912338,67.46679232607771,63.28046171772654,54.77307251612615,67.46679232607771
6,4.527315725572407,91.94404323086621,12.30874914462652,4.420961248217499,1.9139858972246726,3.452421699946396,-5.950710196049439,-1.5508210450469904,64.99359079094458,46.39605457186212,50.79594372286457,64.99359079094458
6,5.357899938244373,111.2093004424861,10.05627671958917,5.558476483573,1.9139858972246726,4.431149667999181,-1.936418063430223,-0.6404116707739422,68.89554553536571,51.40704775968769,52.703054152343974,68.89554553536571
6,5.373766953125596,92.69113246915401,9.79714432815373,5.35282582232975,1.9139858972246726,0.5465637316262834,5.304717666884847,-1.5804221057332835,63.178183219517074,58.66722390786023,51.7820841352421,63.178183219517074
6,0.013808435760438442,120.59361672219258,10.619510223405804,-0.5270601016272701,1.9139858972246726,-3.303247072126097,2.1225499546677793,2.7371852306187394,55.68667062023036,49.05310597480498,49.66774125075594,55.68667062023036
6,3.5566595382988453,94.3349145903067,8.832730155577506,3.68009095034113,1.9139858972246726,-3.6075817897771074,-3.668818461947742,5.03949144537287,57.007887012436846,47.51315888123554,56.22146878855615,57.007887012436846
6,6.121330901514739,90.75771078822409,12.275532133027673,5.9745323399892785,1.9139858972246726,-2.9001260294875486,-14.969176376713515,-0.6891666068852009,60.435228028377225,39.290406602328844,53.570416372157155,60.435228028377225
6,8.289421305526048,82.47812423387971,15.004687909925654,8.59374740813736,1.9139858972246726,4.183473781298875,2.137228785374436,-1.7724922788435564,69.29257766854278,58.99852024923037,55.08879918501237,69.29257766854278
7,3.5672199935652316,104.92960537886628,12.385763174296546,3.0837086769741076,-1.3857142909905915,1.213080812138578,1.4446743679304601,1.2484759418078892,59.600991051312896,49.33962406921815,49.143425643095576,59.600991051312896
7,4.10635125823319,121.99765941160247,13.05430946904765,3.3429285654236778,-1.3857142909905915,4.4709475865821835,4.236659419998515,-1.5804330469226788,65.21262074663167,52.77856663888775,46.96147417196656,65.21262074663167
7,5.734758989419788,94.65985682366632,9.033587417595239,5.53565923500984,-1.3857142909905915,-2.042145858219109,11.557884466210657,1.4818352297652415,57.91983632046068,62.05388096252381,51.97783172607839,57.91983632046068
7,5.896783035714179,103.92201462816146,8.921598553381187,5.6419652314620405,-1.3857142909905915,-0.15684114020905854,-0.46648647175126007,5.93586648081804,60.92578567447351,50.22393888011516,56.626291832684466,60.92578567447351
7,7.196572923567146,104.99993282763597,10.207134226171355,7.467065696379342,-1.3857142909905915,1.9104708984964005,-17.34055539766226,-0.44013902006014205,64.66063739854998,34.90961781962773,51.81003419722984,64.66063739854998
7,3.9497304521501064,121.33289860464313,13.44213995949644,3.2019660400469077,-1.3857142909905915,1.0706497758615896,-7.155955157713314,0.10362590874059374,61.55790188791544,41.19800709387622,48.45758816033013,61.55790188791544
7,9.192039291374385,109.95814900999258,10.230996110626913,8.764618296872044,-1.3857142909905915,-3.5268481511510332,-42.20345417499543,-0.9915222808479525,62.1136996085069,12.441278683663242,53.65321057781072,62.1136996085069
7,9.625702935736626,83.89517266457034,13.117197051417104,9.575300769362883,-1.3857142909905915,-4.45815847081745,-0.9739006384755496,-1.376973511616368,59.09648802753294,54.19122859341781,53.78815572027699,59.09648802753294
7,2.335235255304724,89.5464733799989,11.562524990307422,2.040721487933258,-1.3857142909905915,-7.336117149517412,1.1103427806266908,-1.5833923232574727,48.03509820385755,47.526910796001765,44.83317569211761,48.03509820385755
7,7.244975999929011,88.80804314598159,12.767246964773195,7.168479276255216,-1.3857142909905915,1.9505979505145086,-8.451173624332116,-1.060703216805135,63.139659174036886,43.85708328459211,51.247553692119084,63.139659174036886
7,9.036345251370221,102.12359308198329,9.921759779506315,8.55702514601634,-1.3857142909905915,1.7923765367875562,31.932955171742314,3.367525657545438,66.46263585563956,86.390855182396,57.82542566819911,66.46263585563956
7,6.034740847535431,99.94079168904021,10.102015502858347,5.7050390001330005,-1.3857142909905915,-0.017746603996130768,4.967694482895498,0.3902062563072308,60.83230729095982,55.82366920894742,51.24618098235916,60.83230729095982
7,6.315072989091277,105.51906251637648,11.791678092033095,5.94725992062145,-1.3857142909905915,6.104641372650505,-2.270800880049945,-1.1474925539122123,67.84892092020709,48.921572415868994,50.044880742006725,67.84892092020709
7,9.373858496546745,90.13985627954129,11.582577794552185,8.676311159057985,-1.3857142909905915,0.8288669396416655,18.617603935689093,-1.6397916106145178,64.7057684724613,73.48051984055459,53.22312429425099,64.7057684724613
